"RAIRO-THEORETICAL INFORMATICS AND
APPLICATIONS","MATHEMATICS, APPLIED - SCIE(Q4); COMPUTER SCIENCE,
THEORY & METHODS - SCIE(Q4)",,
"INTERNATIONAL LABOR AND WORKING-
CLASS HISTORY","HISTORY - AHCI(N/A); HISTORY - SSCI(Q2); INDUSTRIAL
RELATIONS & LABOR - SSCI(Q4)",,
BULLETIN OF THE GEOLOGICAL SOCIETY OF FINLAND,GEOLOGY - SCIE(Q4),,
INTERNATIONAL JOURNAL OF COOPERATIVE INFORMATION SYSTEMS,"COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE(Q4)",,
Investigacion Bibliotecologica,INFORMATION SCIENCE & LIBRARY SCIENCE - SSCI(Q4),,
"South African Journal of Industrial
Engineering","ENGINEERING, INDUSTRIAL - SCIE(Q4)",,
"Journal of Applied Mechanics and
Technical Physics","PHYSICS, APPLIED - SCIE(Q4); MECHANICS - SCIE(Q4)",,
Journal of Semiconductor Technology and Science,"PHYSICS, APPLIED - SCIE(Q4); ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE(Q4)",,
Revista Colombiana de Ciencias Pecuarias Southern African Linguistics and Applied Language Studies,"AGRICULTURE, DAIRY & ANIMAL SCIENCE - SCIE(Q4) LANGUAGE & LINGUISTICS - AHCI(N/A); LINGUISTICS - SSCI(Q4)",,
"THEORY OF PROBABILITY AND ITS
APPLICATIONS",STATISTICS & PROBABILITY - SCIE(Q4),,
INDIAN JOURNAL OF PURE & APPLIED MATHEMATICS,MATHEMATICS - SCIE(Q4),,
NATIONAL MEDICAL JOURNAL OF INDIA,"MEDICINE, GENERAL & INTERNAL - SCIE(Q4)",,
ORDER-A JOURNAL ON THE THEORY OF ORDERED SETS AND ITS APPLICATIONS,MATHEMATICS - SCIE(Q4),,
International Journal of Feminist,"ETHICS - SSCI(Q4); SOCIAL SCIENCES, BIOMEDICAL - SSCI(Q4);",,
Approaches To Bioethics,WOMENS STUDIES - SSCI(Q4),,
Plastic Surgery,SURGERY - SCIE(Q4),,
Studia Universitatis Babes-Bolyai Chemia,"CHEMISTRY, MULTIDISCIPLINARY - SCIE(Q4)",,
"Large Animal Review
Optoelectronics and Advanced Materials- Rapid Communications","AGRICULTURE, DAIRY & ANIMAL SCIENCE - SCIE(Q4)
OPTICS - SCIE(Q4); MATERIALS SCIENCE, MULTIDISCIPLINARY SCIE(Q4)",,
Functions of Language,"LANGUAGE & LINGUISTICS - AHCI(N/A); LINGUISTICS -
SSCI(Q4)",,
ACTA PHYSICA POLONICA B,"PHYSICS, MULTIDISCIPLINARY - SCIE(Q4)",,
Journal of the Civil War Era,HISTORY - SSCI(Q3),,
GRAPHS AND COMBINATORICS,MATHEMATICS - SCIE(Q4),,
Praehistorische Zeitschrift,ARCHAEOLOGY - AHCI(N/A); ANTHROPOLOGY - SSCI(Q4),,
HITOTSUBASHI JOURNAL OF ECONOMICS,ECONOMICS - SSCI(Q4),,
"JUVENILE AND FAMILY COURT JOURNAL
Proceedings of the Steklov Institute of Mathematics","LAW - SSCI(Q4)
MATHEMATICS - SCIE(Q4); MATHEMATICS, APPLIED - SCIE(Q4)",,
Journal of Nepal Medical Association,"MEDICINE, GENERAL & INTERNAL - SCIE(Q4); PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE(Q4)",,
"JOURNAL OF SCIENTIFIC & INDUSTRIAL
RESEARCH","ENGINEERING, MULTIDISCIPLINARY - SCIE(Q4)",,
ACTA POLONIAE PHARMACEUTICA,PHARMACOLOGY & PHARMACY - SCIE(Q4),,
Bauingenieur,"ENGINEERING, CIVIL - SCIE(Q4); CONSTRUCTION & BUILDING
TECHNOLOGY - SCIE(Q4)",,
MATERIALS EVALUATION,"MATERIALS SCIENCE, CHARACTERIZATION & TESTING -
SCIE(Q4)",,
Geodetski Vestnik,GEOGRAPHY - SSCI(Q4),,
Ingenieria e Investigacion,"ENGINEERING, MULTIDISCIPLINARY - SCIE(Q4)",,
Zeitschrift fur Neuropsychologie,PSYCHOLOGY - SCIE(Q4); CLINICAL NEUROLOGY - SCIE(Q4),,
PSYCHOLOGIE IN ERZIEHUNG UND UNTERRICHT,"PSYCHOLOGY, EDUCATIONAL - SSCI(Q4)",,
Indian Journal of Geo-Marine Sciences,OCEANOGRAPHY - SCIE(Q4),,
JOURNAL OF INTERDISCIPLINARY HISTORY HERALD OF THE RUSSIAN ACADEMY OF SCIENCES,HISTORY - AHCI(N/A); HISTORY - SSCI(Q3) HISTORY & PHILOSOPHY OF SCIENCE - SCIE(Q3); MULTIDISCIPLINARY SCIENCES - SCIE(Q4),,
"European Poultry Science
Journal of Magnetics","AGRICULTURE, DAIRY & ANIMAL SCIENCE - SCIE(Q4) MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q4); PHYSICS, CONDENSED MATTER - SCIE(Q4); PHYSICS, APPLIED -
SCIE(Q4)",,
HISTORY AND PHILOSOPHY OF LOGIC,"HISTORY & PHILOSOPHY OF SCIENCE - AHCI(N/A); PHILOSOPHY - AHCI(N/A); HISTORY & PHILOSOPHY OF
SCIENCE - SCIE(Q3); LOGIC - SCIE(Q4)",,
Engenharia Sanitaria e Ambiental,WATER RESOURCES - SCIE(Q4),,
Revista de Economia Mundial,ECONOMICS - SSCI(Q4),,
Zeitschrift fur Sprachwissenschaft,"LANGUAGE & LINGUISTICS - AHCI(N/A); LINGUISTICS -
SSCI(Q4)",,
Mechanics of Solids,MECHANICS - SCIE(Q4),,
COSMIC RESEARCH,"ASTRONOMY & ASTROPHYSICS - SCIE(Q4); ENGINEERING,
AEROSPACE - SCIE(Q4)",,
History of Education,"HISTORY OF SOCIAL SCIENCES - SSCI(Q3); EDUCATION &
EDUCATIONAL RESEARCH - SSCI(Q4)",,
Historical Studies in the Natural Sciences,"HISTORY & PHILOSOPHY OF SCIENCE - AHCI(N/A); HISTORY & PHILOSOPHY OF SCIENCE - SSCI(Q3); HISTORY & PHILOSOPHY
OF SCIENCE - SCIE(Q3)",,
SOTSIOLOGICHESKIE ISSLEDOVANIYA,SOCIOLOGY - SSCI(Q4),,
LEPROSY REVIEW,PATHOLOGY - SCIE(Q4); TROPICAL MEDICINE - SCIE(Q4); DERMATOLOGY - SCIE(Q4); INFECTIOUS DISEASES - SCIE(Q4),,
Stahlbau,"CONSTRUCTION & BUILDING TECHNOLOGY - SCIE(Q4); ENGINEERING, CIVIL - SCIE(Q4)",,
DADOS-REVISTA DE CIENCIAS SOCIAIS,"SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI(Q4)",,
"ARCHIVOS LATINOAMERICANOS DE
NUTRICION",NUTRITION & DIETETICS - SCIE(Q4),,
"FORKTAIL
Dynamis","ORNITHOLOGY - SCIE(Q4)
HISTORY & PHILOSOPHY OF SCIENCE - AHCI(N/A); HISTORY & PHILOSOPHY OF SCIENCE - SSCI(Q3); HISTORY & PHILOSOPHY
OF SCIENCE - SCIE(Q3)",,
MYCOTAXON,MYCOLOGY - SCIE(Q4),,
ADANSONIA,PLANT SCIENCES - SCIE(Q4),,
Human Ecology Review,SOCIOLOGY - SSCI(Q4); ENVIRONMENTAL STUDIES - SSCI(Q4),,
Open House International,"ARCHITECTURE - AHCI(N/A); ENVIRONMENTAL STUDIES -
SSCI(Q4); URBAN STUDIES - SSCI(Q4)",,
JOURNAL OF VALUE INQUIRY,PHILOSOPHY - AHCI(N/A); ETHICS - SSCI(Q4),,
EKONOMICKY CASOPIS,ECONOMICS - SSCI(Q4),,
POLISH JOURNAL OF ECOLOGY,ECOLOGY - SCIE(Q4),,
OSAKA JOURNAL OF MATHEMATICS,MATHEMATICS - SCIE(Q4),,
JOURNAL OF ENGLISH LINGUISTICS,"LANGUAGE & LINGUISTICS - AHCI(N/A); LINGUISTICS -
SSCI(Q4)",,
Asia Pacific Law Review,LAW - SSCI(Q4),,
Groups Geometry and Dynamics,MATHEMATICS - SCIE(Q4),,
Gender and History,"HISTORY - AHCI(N/A); HISTORY - SSCI(Q3); WOMENS STUDIES
- SSCI(Q4)",,
Lecture Notes in Mathematics,MATHEMATICS - SCIE(Q4),,
Austrian Journal of Political Science,POLITICAL SCIENCE - SSCI(Q4),,
Anthropological Notebooks,ANTHROPOLOGY - SSCI(Q4),,
AUTOMATION AND REMOTE CONTROL,"INSTRUMENTS & INSTRUMENTATION - SCIE(Q4);
AUTOMATION & CONTROL SYSTEMS - SCIE(Q4)",,
Journal AWWA,"ENGINEERING, CIVIL - SCIE(Q4); WATER RESOURCES -
SCIE(Q4)",,
JOURNAL OF VISUAL CULTURE,"ART - AHCI(N/A); CULTURAL STUDIES - AHCI(N/A); CULTURAL
STUDIES - SSCI(Q3)",,
"AIBR-Revista de Antropologia
Iberoamericana",ANTHROPOLOGY - SSCI(Q4),,
Journal of Moral Philosophy,PHILOSOPHY - AHCI(N/A); ETHICS - SSCI(Q4),,
RARE METAL MATERIALS AND ENGINEERING,"MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q4); METALLURGY & METALLURGICAL ENGINEERING - SCIE(Q4)",,
"German Journal of Agricultural
Economics",AGRICULTURAL ECONOMICS & POLICY - SCIE(Q4),,
DIFFERENTIAL GEOMETRY AND ITS APPLICATIONS,"MATHEMATICS, APPLIED - SCIE(Q4); MATHEMATICS - SCIE(Q4)",,
INTERNATIONAL JOURNAL OF APPLIED,"MECHANICS - SCIE(Q4); PHYSICS, APPLIED - SCIE(Q4);",,
ELECTROMAGNETICS AND MECHANICS,"ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE(Q4)",,
WATERBIRDS,ORNITHOLOGY - SCIE(Q4),,
Moscow University Physics Bulletin,"PHYSICS, MULTIDISCIPLINARY - SCIE(Q4)",,
"HOMO-JOURNAL OF COMPARATIVE
HUMAN BIOLOGY",ANTHROPOLOGY - SSCI(Q4),,
VIE ET MILIEU-LIFE AND ENVIRONMENT,"ECOLOGY - SCIE(Q4); MARINE & FRESHWATER BIOLOGY -
SCIE(Q4)",,
Psicologica,"PSYCHOLOGY, EXPERIMENTAL - SSCI(Q4)",,
Revista Espanola de Linguistica Aplicada,LANGUAGE & LINGUISTICS - AHCI(N/A); LINGUISTICS - SSCI(Q4),,
JOURNAL OF THE SOCIETY OF LEATHER TECHNOLOGISTS AND CHEMISTS,"MATERIALS SCIENCE, TEXTILES - SCIE(Q4)",,
"JOURNAL OF THE KOREAN
MATHEMATICAL SOCIETY","MATHEMATICS, APPLIED - SCIE(Q4); MATHEMATICS -
SCIE(Q4)",,
"CHINESE ANNALS OF MATHEMATICS
SERIES B",MATHEMATICS - SCIE(Q4),,
Transactions of FAMENA,"MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q4);
ENGINEERING, MECHANICAL - SCIE(Q4)",,
Annales Polonici Mathematici,MATHEMATICS - SCIE(Q4),,
International Journal of Economic Theory,ECONOMICS - SSCI(Q4),,
NOVON,PLANT SCIENCES - SCIE(Q4),,
AMERICAS,HISTORY - AHCI(N/A); HISTORY - SSCI(Q3),,
Bautechnik,"ENGINEERING, CIVIL - SCIE(Q4)",,
"Hong Kong Journal of Emergency
Medicine",EMERGENCY MEDICINE - SCIE(Q4),,
NOISE CONTROL ENGINEERING JOURNAL,"ENGINEERING, MULTIDISCIPLINARY - SCIE(Q4); ACOUSTICS -
SCIE(Q4)",,
ALGEBRA UNIVERSALIS INSTRUMENTS AND EXPERIMENTAL TECHNIQUES,"MATHEMATICS - SCIE(Q4)
INSTRUMENTS & INSTRUMENTATION - SCIE(Q4); ENGINEERING, MULTIDISCIPLINARY - SCIE(Q4)",,
SOUTH AFRICAN HISTORICAL JOURNAL,HISTORY - AHCI(N/A); HISTORY - SSCI(Q3),,
LAW AND PHILOSOPHY,LAW - SSCI(Q4); ETHICS - SSCI(Q4),,
"Uluslararasi Iliskiler-International
Relations",INTERNATIONAL RELATIONS - SSCI(Q4),,
Laeknabladid,"MEDICINE, GENERAL & INTERNAL - SCIE(Q4)",,
"TROPICAL JOURNAL OF
PHARMACEUTICAL RESEARCH",PHARMACOLOGY & PHARMACY - SCIE(Q4),,
"Probability and Mathematical Statistics-
Poland",STATISTICS & PROBABILITY - SCIE(Q4),,
Hippokratia,"MEDICINE, GENERAL & INTERNAL - SCIE(Q4)",,
Suchttherapie,PSYCHIATRY - SCIE(Q4),,
Diplomacy & Statecraft,HISTORY - SSCI(Q3); INTERNATIONAL RELATIONS - SSCI(Q4),,
European Review,AREA STUDIES - SSCI(Q4),,
CENTRAL EUROPEAN HISTORY,HISTORY - AHCI(N/A); HISTORY - SSCI(Q3),,
CHEMIE IN UNSERER ZEIT,"CHEMISTRY, MULTIDISCIPLINARY - SCIE(Q4)",,
"JOURNAL OF THE ENTOMOLOGICAL
RESEARCH SOCIETY",ENTOMOLOGY - SCIE(Q4),,
HIGH TEMPERATURE,"PHYSICS, APPLIED - SCIE(Q4)",,
"Journal of Environmental Science and
Management",ENVIRONMENTAL SCIENCES - SCIE(Q4),,
ANNALES DE BIOLOGIE CLINIQUE,"MEDICAL LABORATORY TECHNOLOGY - SCIE(Q4); MEDICINE,
RESEARCH & EXPERIMENTAL - SCIE(Q4)",,
"Journal of the Hellenic Veterinary
Medical Society",VETERINARY SCIENCES - SCIE(Q4),,
Argumenta Oeconomica,ECONOMICS - SSCI(Q4),,
GEOMETRIAE DEDICATA,MATHEMATICS - SCIE(Q4),,
PHYSICS WORLD,"PHYSICS, MULTIDISCIPLINARY - SCIE(Q4)",,
Portugaliae Mathematica,"MATHEMATICS - SCIE(Q4); MATHEMATICS, APPLIED -
SCIE(Q4)",,
Pure and Applied Mathematics Quarterly,"MATHEMATICS - SCIE(Q4); MATHEMATICS, APPLIED -
SCIE(Q4)",,
"European Journal of the History of
Economic Thought","HISTORY OF SOCIAL SCIENCES - SSCI(Q4); ECONOMICS -
SSCI(Q4)",,
ISIS,"HISTORY & PHILOSOPHY OF SCIENCE - AHCI(N/A); HISTORY &
PHILOSOPHY OF SCIENCE - SCIE(Q3); HISTORY & PHILOSOPHY OF SCIENCE - SSCI(Q3)",,
ODONATOLOGICA,ENTOMOLOGY - SCIE(Q4),,
"Revista de la Facultad de Agronomia de la
Universidad del Zulia",AGRONOMY - SCIE(Q4),,
KARDIOLOGIYA,CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE(Q4),,
MITTEILUNGEN KLOSTERNEUBURG,"HORTICULTURE - SCIE(Q4); FOOD SCIENCE & TECHNOLOGY -
SCIE(Q4)",,
ASIAN SURVEY,AREA STUDIES - SSCI(Q4),,
TELOPEA,PLANT SCIENCES - SCIE(Q4),,
HISTORY OF POLITICAL ECONOMY,ECONOMICS - SSCI(Q4); HISTORY OF SOCIAL SCIENCES - SSCI(Q4),,
CHEMISTRY AND TECHNOLOGY OF FUELS AND OILS,"ENERGY & FUELS - SCIE(Q4); ENGINEERING, PETROLEUM - SCIE(Q4); ENGINEERING, CHEMICAL - SCIE(Q4)",,
"Journal of the Economic and Social
History of the Orient",HISTORY - AHCI(N/A); HISTORY - SSCI(Q3),,
JOURNAL OF LOGIC AND COMPUTATION,"LOGIC - SCIE(Q4); COMPUTER SCIENCE, THEORY & METHODS
- SCIE(Q4)",,
PHYLLOMEDUSA,ZOOLOGY - SCIE(Q4),,
MATERIALS SCIENCE,"MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q4)",,
"Journal of Environmental Protection and
Ecology",ENVIRONMENTAL SCIENCES - SCIE(Q4),,
Chiang Mai Journal of Science,MULTIDISCIPLINARY SCIENCES - SCIE(Q4),,
KGK-Kautschuk Gummi Kunststoffe,"ENGINEERING, CHEMICAL - SCIE(Q4); POLYMER SCIENCE -
SCIE(Q4)",,
"FUNCTIONAL ANALYSIS AND ITS
APPLICATIONS","MATHEMATICS - SCIE(Q4); MATHEMATICS, APPLIED -
SCIE(Q4)",,
"Journal de Theorie des Nombres de
Bordeaux",MATHEMATICS - SCIE(Q4),,
OPTICA APPLICATA,OPTICS - SCIE(Q4),,
"INTERNATIONAL JOURNAL OF
MORPHOLOGY",ANATOMY & MORPHOLOGY - SCIE(Q4),,
ANNALES MEDICO-PSYCHOLOGIQUES,PSYCHOLOGY - SCIE(Q4); PSYCHIATRY - SCIE(Q4),,
CAHIERS DE BIOLOGIE MARINE,MARINE & FRESHWATER BIOLOGY - SCIE(Q4),,
FERROELECTRICS LETTERS SECTION,"PHYSICS, CONDENSED MATTER - SCIE(Q4)",,
Journal of Applied Biomedicine,"PHARMACOLOGY & PHARMACY - SCIE(Q4); MEDICINE,
RESEARCH & EXPERIMENTAL - SCIE(Q4)",,
PROBUS,"LANGUAGE & LINGUISTICS - AHCI(N/A); LINGUISTICS -
SSCI(Q4)",,
Nephrologie & Therapeutique,UROLOGY & NEPHROLOGY - SCIE(Q4),,
Acta Geotechnica Slovenica,"ENGINEERING, GEOLOGICAL - SCIE(Q4)",,
ISSUES IN LAW & MEDICINE,LAW - SSCI(Q4),,
ERNAHRUNGS UMSCHAU,NUTRITION & DIETETICS - SCIE(Q4),,
Spanish in Context,"LANGUAGE & LINGUISTICS - AHCI(N/A); LINGUISTICS -
SSCI(Q4)",,
Historia Critica,HISTORY - AHCI(N/A); HISTORY - SSCI(Q3),,
LABOUR-LE TRAVAIL,"HISTORY - AHCI(N/A); HISTORY - SSCI(Q3); INDUSTRIAL
RELATIONS & LABOR - SSCI(Q4)",,
NOTORNIS,ORNITHOLOGY - SCIE(Q4),,
Saude e Sociedade,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH -
SSCI(Q4)",,
"Etikk i Praksis ABHANDLUNGEN AUS DEM
MATHEMATISCHEN SEMINAR DER
UNIVERSITAT HAMBURG","PHILOSOPHY - AHCI(N/A); ETHICS - SSCI(Q4)
MATHEMATICS - SCIE(Q4)",,
Ethiopian Journal of Health Development,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH -
SCIE(Q4); PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI(Q4)",,
"JOURNAL OF THE COPYRIGHT SOCIETY OF
THE USA",LAW - SSCI(Q4),,
JOURNAL OF OPTOELECTRONICS AND,"OPTICS - SCIE(Q4); PHYSICS, APPLIED - SCIE(Q4); MATERIALS",,
ADVANCED MATERIALS,"SCIENCE, MULTIDISCIPLINARY - SCIE(Q4)",,
War & Society,HISTORY - AHCI(N/A); HISTORY - SSCI(Q3),,
"JOURNAL OF MODERN ITALIAN STUDIES
Berichte zur Wissenschaftsgeschichte","HISTORY - AHCI(N/A); HISTORY - SSCI(Q3)
HISTORY & PHILOSOPHY OF SCIENCE - AHCI(N/A); HISTORY & PHILOSOPHY OF SCIENCE - SCIE(Q3); HISTORY & PHILOSOPHY
OF SCIENCE - SSCI(Q4)",,
"EPIDEMIOLOGIE MIKROBIOLOGIE
IMUNOLOGIE",MICROBIOLOGY - SCIE(Q4),,
ARCHIV FUR MOLLUSKENKUNDE,MARINE & FRESHWATER BIOLOGY - SCIE(Q4),,
ELECTRICAL ENGINEERING IN JAPAN,"ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE(Q4)",,
Translational Cancer Research JOURNAL OF COMMUNICATIONS TECHNOLOGY AND ELECTRONICS,"ONCOLOGY - SCIE(Q4)
ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE(Q4); TELECOMMUNICATIONS - SCIE(Q4)",,
Journal of Contemporary Mathematical Analysis-Armenian Academy of Sciences,MATHEMATICS - SCIE(Q4),,
"REVISTA DE BIOLOGIA MARINA Y
OCEANOGRAFIA","MARINE & FRESHWATER BIOLOGY - SCIE(Q4);
OCEANOGRAPHY - SCIE(Q4)",,
"Molecular Genetics Microbiology and
Virology","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE(Q4);
MICROBIOLOGY - SCIE(Q4)",,
"Revista Romana de Medicina de
Laborator","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE(Q4)",,
ARCHIVE FOR MATHEMATICAL LOGIC,MATHEMATICS - SCIE(Q4); LOGIC - SCIE(Q4),,
BIOLOGY BULLETIN,BIOLOGY - SCIE(Q4),,
"JOURNAL OF THE TORREY BOTANICAL
SOCIETY",PLANT SCIENCES - SCIE(Q4),,
TRACE ELEMENTS AND ELECTROLYTES,"ENDOCRINOLOGY & METABOLISM - SCIE(Q4);
BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE(Q4)",,
KINDHEIT UND ENTWICKLUNG,"PSYCHOLOGY, DEVELOPMENTAL - SSCI(Q4)",,
PRZEMYSL CHEMICZNY,"ENGINEERING, CHEMICAL - SCIE(Q4); CHEMISTRY,
MULTIDISCIPLINARY - SCIE(Q4)",,
ISI Bilimi ve Teknigi Dergisi-Journal of Thermal Science and Technology,"ENGINEERING, MECHANICAL - SCIE(Q4); THERMODYNAMICS - SCIE(Q4)",,
Revija za Kriminalistiko in Kriminologijo,CRIMINOLOGY & PENOLOGY - SSCI(Q4),,
Acta Bioethica,"ETHICS - SSCI(Q4); MEDICAL ETHICS - SCIE(Q4); SOCIAL
SCIENCES, BIOMEDICAL - SSCI(Q4)",,
TECHNICAL PHYSICS,"PHYSICS, APPLIED - SCIE(Q4)",,
Asian Women,WOMENS STUDIES - SSCI(Q4),,
CALDASIA,ZOOLOGY - SCIE(Q4); PLANT SCIENCES - SCIE(Q4),,
NORTHEASTERN NATURALIST,"ECOLOGY - SCIE(Q4); BIODIVERSITY CONSERVATION -
SCIE(Q4)",,
"Journal of Contemporary Physics-
Armenian Academy of Sciences","PHYSICS, MULTIDISCIPLINARY - SCIE(Q4)",,
DOKLADY MATHEMATICS,MATHEMATICS - SCIE(Q4),,
AMERICAN BIOLOGY TEACHER,"BIOLOGY - SCIE(Q4); EDUCATION, SCIENTIFIC DISCIPLINES -
SCIE(Q4)",,
"WESTERN NORTH AMERICAN
NATURALIST","ECOLOGY - SCIE(Q4); BIODIVERSITY CONSERVATION -
SCIE(Q4)",,
Current Topics in Nutraceutical Research,"NUTRITION & DIETETICS - SCIE(Q4); PHARMACOLOGY &
PHARMACY - SCIE(Q4)",,
Journal of Water Chemistry and,"CHEMISTRY, ANALYTICAL - SCIE(Q4); CHEMISTRY, APPLIED -",,
Technology,"SCIE(Q4); CHEMISTRY, PHYSICAL - SCIE(Q4)",,
EPE Journal,"ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE(Q4)",,
ZYGON,RELIGION - AHCI(N/A); SOCIAL ISSUES - SSCI(Q4),,
JOURNAL OF BALTIC STUDIES,AREA STUDIES - SSCI(Q4),,
Materia-Rio de Janeiro,"MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q4)",,
"Social Dynamics-A Journal of African
Studies",AREA STUDIES - SSCI(Q4),,
ZEITSCHRIFT FUR PADAGOGIK,EDUCATION & EDUCATIONAL RESEARCH - SSCI(Q4),,
Inter-Asia Cultural Studies,ASIAN STUDIES - AHCI(N/A); CULTURAL STUDIES - AHCI(N/A); CULTURAL STUDIES - SSCI(Q3); ANTHROPOLOGY - SSCI(Q4),,
"Turkish Journal of Biochemistry-Turk
Biyokimya Dergisi",BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE(Q4),,
"SOCIOLOGICKY CASOPIS-CZECH
SOCIOLOGICAL REVIEW",SOCIOLOGY - SSCI(Q4),,
KEDI Journal of Educational Policy,EDUCATION & EDUCATIONAL RESEARCH - SSCI(Q4),,
SOUTH AFRICAN JOURNAL OF SURGERY,SURGERY - SCIE(Q4),,
"JOURNAL OF THE KANSAS
ENTOMOLOGICAL SOCIETY",ENTOMOLOGY - SCIE(Q4),,
Gesture,"LANGUAGE & LINGUISTICS - AHCI(N/A); LINGUISTICS -
SSCI(Q4)",,
PSYCHOLOGIST,"PSYCHOLOGY, MULTIDISCIPLINARY - SSCI(Q4)",,
Modern Italy,"HISTORY - AHCI(N/A); HISTORY - SSCI(Q3); AREA STUDIES -
SSCI(Q4)",,
"TRANSACTIONS OF THE ROYAL SOCIETY
OF SOUTH AUSTRALIA",MULTIDISCIPLINARY SCIENCES - SCIE(Q4),,
Social Science Japan Journal,"AREA STUDIES - SSCI(Q4); SOCIAL SCIENCES,
INTERDISCIPLINARY - SSCI(Q4)",,
TRIMESTRE ECONOMICO,ECONOMICS - SSCI(Q4),,
Interventions-International Journal of Postcolonial Studies,CULTURAL STUDIES - AHCI(N/A); HISTORY - AHCI(N/A); HISTORY - SSCI(Q3); CULTURAL STUDIES - SSCI(Q3),,
IEICE TRANSACTIONS ON ELECTRONICS,"ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE(Q4)",,
"JOURNAL OF INFRARED AND MILLIMETER
WAVES",OPTICS - SCIE(Q4),,
SEMIOTICA,"HUMANITIES, MULTIDISCIPLINARY - AHCI(N/A); SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI(Q4)",,
TETSU TO HAGANE-JOURNAL OF THE IRON AND STEEL INSTITUTE OF JAPAN,METALLURGY & METALLURGICAL ENGINEERING - SCIE(Q4),,
LIBRARY TRENDS,INFORMATION SCIENCE & LIBRARY SCIENCE - SSCI(Q4),,
"POLYMER-KOREA
JOURNAL OF AQUATIC PLANT MANAGEMENT","POLYMER SCIENCE - SCIE(Q4)
MARINE & FRESHWATER BIOLOGY - SCIE(Q4); PLANT SCIENCES - SCIE(Q4)",,
ENVIRONMENTAL ETHICS,ETHICS - SSCI(Q4); ENVIRONMENTAL STUDIES - SSCI(Q4),,
"BULLETIN DE LA SOCIETE
MATHEMATIQUE DE FRANCE",MATHEMATICS - SCIE(Q4),,
Bioscience Journal,"AGRICULTURE, MULTIDISCIPLINARY - SCIE(Q4); AGRONOMY -
SCIE(Q4); BIOLOGY - SCIE(Q4)",,
"RELATIONS INDUSTRIELLES-INDUSTRIAL
RELATIONS",INDUSTRIAL RELATIONS & LABOR - SSCI(Q4),,
Critical Arts-South-North Cultural and,CULTURAL STUDIES - AHCI(N/A); CULTURAL STUDIES -,,
Media Studies,SSCI(Q4),,
DRUSTVENA ISTRAZIVANJA,SOCIAL ISSUES - SSCI(Q4); SOCIOLOGY - SSCI(Q4),,
Bulletin of the Korean Mathematical Society,MATHEMATICS - SCIE(Q4),,
Journal of Ship Production and Design TRAMES-Journal of the Humanities and Social Sciences,"ENGINEERING, MARINE - SCIE(Q4)
HUMANITIES, MULTIDISCIPLINARY - AHCI(N/A); SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI(Q4)",,
EVOLUTION PSYCHIATRIQUE,PSYCHIATRY - SSCI(Q4),,
"Revista Internacional de Contaminacion
Ambiental",ENVIRONMENTAL SCIENCES - SCIE(Q4),,
AKTUELLE UROLOGIE,UROLOGY & NEPHROLOGY - SCIE(Q4),,
CANADIAN HISTORICAL REVIEW,HISTORY - AHCI(N/A); HISTORY - SSCI(Q3),,
Ukrainian Mathematical Journal,"MATHEMATICS - SCIE(Q4); MATHEMATICS, APPLIED -
SCIE(Q4)",,
Journal of South Asian Development,DEVELOPMENT STUDIES - SSCI(Q4),,
Logica Universalis,LOGIC - SCIE(Q4),,
ETHNOHISTORY,"HISTORY - AHCI(N/A); HISTORY - SSCI(Q3); ANTHROPOLOGY -
SSCI(Q4)",,
AGRICULTURAL HISTORY,"HISTORY & PHILOSOPHY OF SCIENCE - AHCI(N/A); HISTORY - AHCI(N/A); HISTORY - SSCI(Q3); HISTORY & PHILOSOPHY OF SCIENCE - SSCI(Q4); HISTORY & PHILOSOPHY OF SCIENCE -
SCIE(Q4)",,
"Journal of Marine Science and
Technology-Taiwan","ENGINEERING, MULTIDISCIPLINARY - SCIE(Q4)",,
MIDDLE EAST POLICY,"INTERNATIONAL RELATIONS - SSCI(Q4); AREA STUDIES -
SSCI(Q4)",,
